id_venda,id_produto,id_cliente,id_regiao,data,quantidade,valor_total
664,77,618,1,2023-03-18,1,43.08
665,34,876,4,2024-01-19,1,109.05
666,62,835,1,2023-09-19,1,121.82
667,16,992,3,2024-12-15,1,55.58
668,19,212,2,2024-06-30,1,45.74
669,28,928,2,2024-03-23,1,64.81
670,40,521,5,2023-05-25,1,39.15
671,32,490,4,2024-12-30,1,69.75
672,55,106,4,2024-06-18,2,194.58
673,21,781,2,2023-12-27,1,87.92
674,97,334,1,2023-11-30,1,60.8
675,41,656,4,2024-06-10,1,7.74
676,13,953,1,2024-08-19,5,251.15
677,93,395,3,2024-08-04,1,100.91
678,88,609,5,2023-11-19,1,59.23
679,80,973,1,2023-09-17,4,76.64
680,8,633,4,2023-09-05,2,86.0
681,70,756,4,2024-06-09,2,212.36
682,68,193,5,2024-01-23,1,53.8
683,48,817,5,2024-02-09,1,83.19
684,25,36,4,2023-01-31,1,44.76
685,59,238,5,2023-09-23,3,165.63
686,88,487,2,2024-01-30,1,59.23
687,45,336,1,2023-01-26,1,50.07
688,10,665,1,2024-05-02,1,98.55
689,77,772,2,2023-04-07,2,86.16
690,6,133,4,2023-07-04,1,44.8
691,32,230,3,2024-04-05,1,69.75
692,13,507,4,2023-07-04,1,50.23
693,83,235,2,2024-12-16,1,53.01
694,44,155,4,2024-11-13,1,84.35
695,85,373,3,2024-03-05,1,70.1
696,49,655,3,2024-03-09,1,105.71
697,31,788,3,2024-08-28,1,53.45
698,9,127,1,2024-07-21,1,98.65
699,93,34,3,2024-06-19,1,100.91
700,50,628,1,2024-05-17,1,47.99
701,80,329,1,2024-11-19,1,19.16
702,33,530,2,2024-02-18,1,68.43
703,64,647,2,2023-06-10,1,56.95
704,62,328,2,2024-04-06,1,121.82
705,6,546,1,2024-11-29,1,44.8
706,9,557,1,2024-01-24,5,493.25
707,44,300,2,2023-03-21,1,84.35
708,18,57,1,2024-01-24,2,107.78
709,27,798,3,2023-10-03,1,28.59
710,58,720,1,2023-07-04,1,102.1
711,26,435,2,2024-07-15,2,119.78
712,20,864,1,2023-05-13,1,78.71
713,92,801,3,2024-05-19,1,61.57
714,33,762,4,2024-06-01,1,68.43
715,79,392,2,2024-12-24,1,76.57
716,96,311,4,2024-12-16,3,287.49
717,41,886,2,2024-01-07,2,15.48
718,24,994,4,2024-11-15,4,369.72
719,5,375,5,2024-05-14,1,112.11
720,19,284,4,2024-01-20,1,45.74
721,25,49,1,2023-07-08,3,134.28
722,2,1,3,2023-03-31,1,39.06
723,19,22,1,2024-06-15,1,45.74
724,70,116,5,2024-05-04,2,212.36
725,71,875,1,2024-05-28,1,73.15
726,35,699,5,2023-11-25,2,100.32
727,38,762,4,2024-08-09,1,138.92
728,70,1,3,2024-04-03,2,212.36
729,34,968,5,2023-02-27,1,109.05
730,33,151,2,2023-12-30,1,68.43
731,30,392,2,2024-10-15,1,15.29
732,4,782,3,2023-01-13,2,61.78
733,23,857,3,2023-11-07,1,31.45
734,45,168,5,2024-09-20,1,50.07
735,27,170,4,2024-07-07,1,28.59
736,1,284,4,2024-05-12,2,37.74
737,94,51,4,2024-12-07,1,86.5
738,29,264,3,2023-11-11,2,132.98
739,30,822,1,2023-07-30,1,15.29
740,30,941,4,2024-10-24,1,15.29
741,29,746,3,2024-09-07,1,66.49
742,18,979,1,2024-03-06,1,53.89
743,24,704,4,2023-12-05,2,184.86
744,20,241,5,2024-01-26,1,78.71
745,29,804,1,2024-10-24,1,66.49
746,57,18,3,2023-12-12,2,139.54
747,77,953,1,2024-03-09,1,43.08
748,12,33,5,2024-09-01,1,76.46
749,21,74,5,2024-05-29,2,175.84
750,24,43,1,2023-12-23,1,92.43
751,4,295,4,2024-07-29,1,30.89
752,7,599,3,2023-08-28,3,220.41
753,96,389,2,2023-02-22,1,95.83
754,62,645,2,2024-11-25,1,121.82
755,53,988,3,2023-06-04,1,56.17
756,38,854,3,2024-11-27,2,277.84
757,51,703,2,2023-06-04,1,19.62
758,43,508,4,2023-03-08,1,16.45
759,33,632,4,2023-12-13,2,136.86
760,92,82,5,2024-05-04,2,123.14
761,86,535,3,2024-09-24,1,39.91
762,43,85,4,2024-01-07,1,16.45
763,88,793,4,2024-05-21,1,59.23
764,85,485,3,2023-03-13,2,140.2
765,8,703,2,2023-08-18,1,43.0
766,43,976,4,2024-05-03,1,16.45
767,19,35,5,2023-01-12,2,91.48
768,70,690,5,2024-04-27,2,212.36
769,66,92,2,2024-03-28,1,47.46
770,61,708,2,2023-06-11,2,77.16
771,3,408,3,2024-10-15,1,59.07
772,88,363,3,2023-12-16,2,118.46
773,20,130,3,2024-09-21,1,78.71
774,53,178,1,2024-10-25,1,56.17
775,53,583,3,2023-05-28,2,112.34
776,20,91,2,2023-11-25,1,78.71
777,96,944,3,2024-08-31,1,95.83
778,69,717,2,2024-09-29,1,51.54
779,93,396,1,2023-07-13,1,100.91
780,38,17,1,2024-10-16,1,138.92
781,24,953,1,2024-02-13,1,92.43
782,18,607,2,2023-06-18,1,53.89
783,20,360,2,2023-05-15,1,78.71
784,57,412,3,2024-09-02,1,69.77
785,32,358,2,2023-04-19,1,69.75
786,97,546,1,2024-02-13,2,121.6
787,49,162,2,2023-07-28,1,105.71
788,20,11,2,2024-11-19,1,78.71
789,51,685,3,2024-04-07,1,19.62
790,41,775,4,2023-02-16,3,23.22
791,34,989,2,2023-04-20,1,109.05
792,25,705,4,2023-08-21,1,44.76
793,78,950,3,2023-02-07,1,98.14
794,49,818,3,2023-03-30,1,105.71
795,95,121,5,2024-03-10,1,53.06
796,13,855,1,2024-05-09,2,100.46
797,43,63,5,2024-04-07,3,49.35
798,15,29,5,2023-01-21,1,39.48
799,7,646,5,2023-06-23,1,73.47
800,94,170,4,2023-11-02,3,259.5
801,100,59,2,2024-04-16,1,116.51
802,23,18,3,2024-12-12,1,31.45
803,24,112,2,2023-05-15,1,92.43
804,52,900,3,2023-05-20,1,106.68
805,14,286,5,2024-10-03,1,92.29
806,59,459,3,2023-03-28,1,55.21
807,20,871,4,2023-12-12,3,236.13
808,7,673,3,2024-02-20,3,220.41
809,38,894,4,2024-11-03,1,138.92
810,70,968,5,2023-12-06,1,106.18
811,12,208,4,2023-02-18,5,382.3
812,52,214,2,2023-06-01,2,213.36
813,94,86,5,2024-01-15,1,86.5
814,58,369,2,2024-08-13,3,306.3
815,28,442,2,2023-08-18,2,129.62
816,24,281,1,2023-12-23,1,92.43
817,74,902,5,2023-06-06,1,46.78
818,25,926,1,2023-05-15,1,44.76
819,79,278,4,2023-04-08,1,76.57
820,20,783,3,2023-06-03,1,78.71
821,46,475,5,2023-01-29,2,76.7
822,52,522,4,2023-05-20,1,106.68
823,32,896,4,2024-12-24,1,69.75
824,88,425,1,2023-10-18,1,59.23
825,76,617,2,2024-05-31,1,80.22
826,2,692,2,2024-09-03,2,78.12
827,74,375,5,2023-04-11,1,46.78
828,40,486,1,2023-07-16,1,39.15
829,2,193,5,2024-12-04,1,39.06
830,10,88,5,2023-04-13,1,98.55
831,77,306,3,2023-04-20,1,43.08
832,68,432,3,2023-05-07,1,53.8
833,34,105,2,2024-04-16,1,109.05
834,10,499,5,2024-01-14,1,98.55
835,93,840,2,2024-04-09,1,100.91
836,45,200,4,2024-01-22,1,50.07
837,22,194,2,2023-08-20,2,129.1
838,71,776,4,2023-07-09,1,73.15
839,76,865,1,2024-09-15,1,80.22
840,94,434,2,2024-11-01,1,86.5
841,85,839,5,2024-08-04,1,70.1
842,63,41,3,2023-11-04,1,45.44
843,26,895,3,2024-05-13,1,59.89
844,26,24,3,2024-10-09,4,239.56
845,60,98,1,2024-08-14,1,62.36
846,8,776,4,2023-11-09,1,43.0
847,65,470,1,2024-09-03,1,39.87
848,98,185,2,2024-10-01,5,157.25
849,53,297,1,2023-12-21,1,56.17
850,35,878,3,2023-06-17,1,50.16
851,99,830,3,2024-01-14,1,127.7
852,7,901,1,2024-07-21,2,146.94
853,1,226,2,2024-07-20,1,18.87
854,35,187,4,2023-01-24,2,100.32
855,9,473,5,2024-01-16,1,98.65
856,34,411,3,2024-03-21,1,109.05
857,86,406,1,2024-01-10,1,39.91
858,44,97,5,2024-11-03,1,84.35
859,19,149,3,2024-06-16,1,45.74
860,47,415,5,2023-08-03,1,70.27
861,56,133,4,2023-01-12,2,171.04
862,29,614,2,2024-11-16,1,66.49
863,4,246,4,2023-02-10,1,30.89
864,26,481,2,2024-04-11,1,59.89
865,84,407,2,2023-04-16,1,95.87
866,2,689,5,2023-05-01,1,39.06
867,16,79,1,2024-08-06,1,55.58
868,50,510,5,2024-03-12,1,47.99
869,60,70,3,2023-01-22,2,124.72
870,23,682,3,2023-05-26,3,94.35
871,12,868,1,2023-04-05,1,76.46
872,34,494,1,2024-01-20,1,109.05
873,51,523,4,2023-09-29,1,19.62
874,53,733,2,2023-01-30,1,56.17
875,69,220,2,2024-12-10,1,51.54
876,79,189,1,2023-08-21,1,76.57
877,9,961,1,2023-05-15,1,98.65
878,3,323,2,2023-05-10,1,59.07
879,83,77,2,2024-08-21,1,53.01
880,13,938,2,2023-01-02,1,50.23
881,72,915,1,2023-01-01,1,77.61
882,59,991,1,2023-06-29,1,55.21
883,31,891,2,2023-10-09,1,53.45
884,35,119,3,2024-06-06,1,50.16
885,45,595,4,2024-10-30,2,100.14
886,77,958,1,2024-06-26,1,43.08
887,80,988,3,2023-07-26,1,19.16
888,70,308,4,2024-08-04,1,106.18
889,34,590,1,2023-09-08,1,109.05
890,19,969,1,2024-06-01,1,45.74
891,82,733,2,2024-10-07,1,55.78
892,13,77,2,2024-02-25,2,100.46
893,35,604,1,2024-11-19,2,100.32
894,60,156,2,2023-07-25,1,62.36
895,81,568,2,2024-07-31,1,34.26
896,91,780,5,2023-06-24,1,81.85
897,68,833,2,2024-02-16,1,53.8
898,93,891,2,2024-01-05,2,201.82
899,45,723,5,2023-10-27,1,50.07
900,75,299,4,2023-06-12,1,63.03
901,93,52,3,2024-06-15,1,100.91
902,1,251,2,2023-07-26,1,18.87
903,88,37,1,2023-05-12,1,59.23
904,9,791,1,2024-12-17,1,98.65
905,47,505,5,2023-04-28,1,70.27
906,39,403,3,2024-07-14,2,181.94
907,12,153,1,2024-12-19,2,152.92
908,82,591,3,2024-12-09,1,55.78
909,66,305,1,2024-10-20,1,47.46
910,5,158,3,2023-04-13,1,112.11
911,39,187,4,2023-04-25,1,90.97
912,50,132,1,2023-05-07,1,47.99
913,10,169,1,2024-04-05,1,98.55
914,16,278,4,2023-12-10,1,55.58
915,15,272,4,2023-12-26,1,39.48
916,18,769,2,2024-06-14,1,53.89
917,81,52,3,2024-10-03,1,34.26
918,45,349,2,2024-03-12,3,150.21
919,91,918,2,2023-12-16,2,163.7
920,86,131,3,2023-05-11,1,39.91
921,54,24,3,2023-12-28,2,45.56
922,82,189,1,2024-01-23,1,55.78
923,42,820,3,2023-04-18,2,135.86
924,22,834,1,2023-11-23,2,129.1
925,40,685,3,2023-03-10,1,39.15
926,98,873,4,2023-10-20,1,31.45
927,57,868,1,2024-09-06,1,69.77
928,46,867,3,2024-06-12,1,38.35
929,20,399,4,2023-03-02,1,78.71
930,19,837,5,2024-11-18,1,45.74
931,93,367,2,2024-11-12,1,100.91
932,15,939,3,2024-11-18,2,78.96
933,38,164,1,2023-11-02,5,694.6
934,34,191,2,2023-10-28,1,109.05
935,63,368,4,2023-05-19,1,45.44
936,66,397,4,2024-07-05,1,47.46
937,21,755,3,2023-12-10,1,87.92
938,36,745,5,2023-11-05,2,119.76
939,3,360,2,2024-12-24,1,59.07
940,3,833,2,2023-04-09,1,59.07
941,12,153,1,2024-12-05,1,76.46
942,42,228,1,2024-10-06,1,67.93
943,41,452,2,2023-02-17,1,7.74
944,41,762,4,2024-03-03,2,15.48
945,31,675,3,2024-10-17,1,53.45
946,23,623,3,2023-04-30,1,31.45
947,13,822,1,2023-06-18,1,50.23
948,5,711,1,2023-02-04,2,224.22
949,39,491,1,2024-07-11,2,181.94
950,11,155,4,2023-08-15,1,73.71
951,76,762,4,2023-01-23,1,80.22
952,94,505,5,2023-02-04,1,86.5
953,4,922,4,2024-04-18,1,30.89
954,57,467,1,2024-11-29,2,139.54
955,19,330,2,2024-05-16,1,45.74
956,89,422,3,2023-06-04,1,87.28
957,10,304,5,2023-08-29,1,98.55
958,16,275,5,2024-06-07,1,55.58
959,96,881,3,2023-08-07,1,95.83
960,20,380,4,2023-04-15,1,78.71
961,82,802,2,2024-05-16,1,55.78
962,45,237,1,2024-12-11,1,50.07
963,51,243,1,2024-01-04,1,19.62
964,37,279,2,2024-06-15,1,18.02
965,43,882,4,2024-12-24,1,16.45
966,85,434,2,2024-07-12,1,70.1
967,77,554,4,2023-03-24,1,43.08
968,93,640,1,2024-02-27,1,100.91
969,30,978,5,2024-12-25,1,15.29
970,11,886,2,2023-04-03,1,73.71
971,45,187,4,2024-01-05,1,50.07
972,60,567,5,2024-07-04,3,187.08
973,10,338,3,2024-05-16,1,98.55
974,28,677,3,2023-11-26,1,64.81
975,63,493,2,2024-06-27,1,45.44
976,69,445,5,2024-08-14,1,51.54
977,61,620,2,2024-01-11,1,38.58
978,38,670,5,2023-01-15,1,138.92
979,93,853,3,2023-09-12,1,100.91
980,26,606,1,2023-01-04,1,59.89
981,11,850,4,2023-11-14,1,73.71
982,30,231,1,2024-03-25,2,30.58
983,63,119,3,2024-07-10,1,45.44
984,40,459,3,2023-03-10,1,39.15
985,37,545,3,2024-05-05,1,18.02
986,92,236,5,2024-08-08,1,61.57
987,84,329,1,2023-07-31,1,95.87
988,47,768,4,2024-08-10,1,70.27
989,96,876,4,2024-07-26,1,95.83
990,64,34,3,2024-04-21,2,113.9
991,23,551,5,2024-12-21,2,62.9
992,51,790,5,2024-06-19,1,19.62
993,46,427,1,2024-05-12,1,38.35
994,85,624,3,2023-02-06,1,70.1
995,66,564,1,2024-08-17,1,47.46
996,55,446,3,2024-08-06,1,97.29
997,45,186,5,2023-03-10,2,100.14
998,33,876,4,2024-11-02,1,68.43
999,47,601,1,2023-12-22,3,210.81
1000,74,203,2,2024-11-16,1,46.78
1001,12,671,2,2023-06-28,1,76.46
1002,85,934,1,2024-12-19,1,70.1
1003,42,975,2,2024-10-07,2,135.86
1004,92,347,3,2023-03-22,1,61.57
1005,53,744,1,2024-10-22,2,112.34
1006,8,212,2,2024-06-14,1,43.0
1007,91,19,3,2024-11-21,1,81.85
1008,19,722,1,2023-07-05,2,91.48
1009,72,866,1,2024-02-20,1,77.61
1010,58,386,4,2024-05-21,1,102.1
1011,54,449,5,2024-10-09,1,22.78
1012,58,586,5,2023-04-16,5,510.5
1013,26,585,4,2023-09-16,3,179.67
1014,92,972,3,2024-06-05,1,61.57
1015,30,680,3,2023-03-06,1,15.29
1016,60,328,2,2024-03-08,3,187.08
1017,70,521,5,2023-07-11,1,106.18
1018,48,302,1,2024-08-18,1,83.19
1019,14,861,4,2024-03-29,2,184.58
1020,93,112,2,2024-01-12,1,100.91
1021,71,383,4,2024-12-24,1,73.15
1022,84,716,4,2023-08-01,1,95.87
1023,70,553,2,2024-05-03,3,318.54
1024,33,646,5,2023-09-27,4,273.72
1025,100,837,5,2023-03-08,3,349.53
1026,18,921,4,2023-05-19,1,53.89
1027,49,200,4,2023-04-19,2,211.42
1028,6,699,5,2023-05-27,2,89.6
1029,73,25,4,2024-06-07,1,35.61
1030,77,371,2,2024-09-16,2,86.16
1031,5,669,2,2023-06-20,1,112.11
1032,82,394,2,2023-02-21,1,55.78
1033,15,544,4,2024-06-09,1,39.48
1034,49,456,2,2024-07-10,1,105.71
1035,41,502,5,2024-11-04,1,7.74
1036,26,690,5,2023-04-30,1,59.89
1037,76,996,3,2023-06-11,1,80.22
1038,12,134,1,2024-08-22,1,76.46
1039,99,755,3,2024-12-16,1,127.7
1040,76,861,4,2023-01-27,1,80.22
1041,66,369,2,2023-08-16,1,47.46
1042,27,483,2,2023-01-03,2,57.18
1043,19,498,2,2023-11-19,1,45.74
1044,63,496,1,2023-08-24,1,45.44
1045,20,683,4,2023-08-11,2,157.42
1046,7,201,4,2023-04-04,1,73.47
1047,35,407,2,2024-06-25,1,50.16
1048,25,510,5,2023-12-02,1,44.76
1049,33,173,1,2024-07-15,2,136.86
1050,97,728,1,2024-01-13,1,60.8
1051,20,758,5,2024-06-06,2,157.42
1052,9,480,2,2023-12-21,1,98.65
1053,58,537,2,2024-10-31,3,306.3
1054,82,268,3,2023-04-23,2,111.56
1055,37,372,4,2023-08-08,5,90.1
1056,31,375,5,2024-04-12,1,53.45
1057,56,811,3,2024-11-06,2,171.04
1058,12,880,5,2023-11-30,1,76.46
1059,19,170,4,2024-10-06,1,45.74
1060,51,633,4,2023-10-15,1,19.62
1061,19,483,2,2024-07-09,2,91.48
1062,12,348,1,2024-12-23,5,382.3
1063,4,647,2,2024-03-10,2,61.78
1064,20,98,1,2024-12-16,1,78.71
1065,27,322,4,2023-06-12,1,28.59
1066,95,62,3,2024-09-05,1,53.06
1067,83,543,2,2024-02-15,1,53.01
1068,77,681,5,2024-10-23,1,43.08
1069,70,787,4,2023-10-23,1,106.18
1070,84,663,4,2023-01-26,1,95.87
1071,65,449,5,2024-10-27,1,39.87
1072,88,244,2,2024-03-05,1,59.23
1073,41,250,4,2023-07-05,1,7.74
1074,50,814,4,2023-02-28,1,47.99
1075,60,938,2,2024-08-07,5,311.8
1076,92,37,1,2023-05-30,1,61.57
1077,58,391,4,2024-09-05,1,102.1
1078,16,125,5,2024-06-27,1,55.58
1079,1,499,5,2023-06-27,1,18.87
1080,74,882,4,2024-04-17,3,140.34
1081,20,967,2,2023-01-28,2,157.42
1082,95,133,4,2024-06-26,1,53.06
1083,25,653,1,2023-12-31,1,44.76
1084,55,826,4,2024-03-02,2,194.58
1085,39,205,2,2024-12-13,3,272.91
1086,68,959,4,2023-01-25,1,53.8
1087,21,176,3,2024-10-18,1,87.92
1088,66,874,4,2024-10-25,1,47.46
1089,93,482,2,2024-11-04,5,504.55
1090,96,229,1,2023-03-19,1,95.83
1091,71,397,4,2023-11-26,3,219.45
1092,26,225,1,2024-11-25,1,59.89
1093,25,274,1,2023-02-14,1,44.76
1094,46,229,1,2024-08-18,1,38.35
1095,82,506,3,2024-08-23,1,55.78
1096,57,828,1,2024-12-14,1,69.77
1097,8,586,5,2023-05-23,1,43.0
1098,97,825,3,2024-07-10,1,60.8
1099,39,846,1,2024-04-18,2,181.94
1100,77,742,1,2023-02-11,1,43.08
1101,67,330,2,2023-08-03,1,74.97
1102,61,387,3,2024-10-24,4,154.32
1103,27,552,5,2023-05-10,2,57.18
1104,50,553,2,2024-10-13,3,143.97
1105,75,483,2,2023-06-22,5,315.15
1106,25,93,4,2024-12-18,1,44.76
1107,4,842,3,2024-01-31,1,30.89
1108,75,605,4,2023-02-07,2,126.06
1109,5,726,4,2023-11-02,1,112.11
1110,25,504,3,2023-01-07,1,44.76
1111,30,633,4,2023-12-28,2,30.58
1112,87,689,5,2024-04-25,1,78.94
1113,51,964,5,2024-11-03,1,19.62
1114,42,512,5,2023-09-28,1,67.93
1115,92,963,4,2024-10-30,1,61.57
1116,93,711,1,2024-01-07,1,100.91
1117,41,663,4,2024-06-15,1,7.74
1118,53,348,1,2023-12-07,2,112.34
1119,91,212,2,2024-01-03,1,81.85
1120,13,41,3,2023-12-11,1,50.23
1121,98,340,2,2024-05-13,2,62.9
1122,19,519,4,2024-12-31,3,137.22
1123,61,72,5,2023-12-17,2,77.16
1124,88,730,5,2024-12-07,2,118.46
1125,88,147,5,2023-07-18,1,59.23
1126,12,702,5,2024-06-18,1,76.46
1127,15,285,1,2023-03-12,1,39.48
1128,38,861,4,2023-07-08,1,138.92
1129,76,350,3,2024-03-04,1,80.22
1130,38,184,1,2024-09-14,1,138.92
1131,15,746,3,2023-11-23,1,39.48
1132,55,723,5,2023-08-17,1,97.29
1133,76,575,4,2023-01-16,1,80.22
1134,65,750,5,2024-05-30,1,39.87
1135,40,793,4,2023-05-26,1,39.15
1136,44,892,3,2023-03-04,1,84.35
1137,45,336,1,2024-09-30,2,100.14
1138,80,366,1,2023-04-16,1,19.16
1139,96,378,2,2023-09-18,1,95.83
1140,56,134,1,2023-01-10,1,85.52
1141,98,146,4,2024-11-25,2,62.9
1142,8,672,2,2023-04-21,1,43.0
1143,30,615,2,2024-04-04,1,15.29
1144,77,235,2,2023-12-16,1,43.08
1145,81,252,1,2024-11-10,1,34.26
1146,89,891,2,2023-01-04,2,174.56
1147,43,192,1,2024-01-04,2,32.9
1148,50,901,1,2023-08-25,1,47.99
1149,54,567,5,2023-08-19,2,45.56
1150,6,177,5,2024-10-30,2,89.6
1151,47,980,5,2024-06-07,1,70.27
1152,94,145,3,2024-03-19,2,173.0
1153,98,531,1,2024-05-06,1,31.45
1154,27,911,2,2024-04-07,1,28.59
1155,53,346,3,2023-05-02,1,56.17
1156,91,496,1,2023-04-26,2,163.7
1157,86,335,3,2023-04-23,1,39.91
1158,37,839,5,2023-10-26,2,36.04
1159,80,110,3,2023-04-03,2,38.32
1160,38,844,2,2024-03-28,1,138.92
1161,7,552,5,2023-01-02,2,146.94
1162,41,946,1,2023-12-25,1,7.74
1163,10,841,5,2023-12-05,1,98.55
1164,84,185,2,2023-09-07,2,191.74
1165,49,572,3,2024-07-15,1,105.71
1166,40,638,2,2023-02-28,2,78.3
1167,39,670,5,2023-09-17,2,181.94
1168,23,586,5,2024-04-16,1,31.45
1169,31,344,4,2023-03-08,1,53.45
1170,63,613,5,2023-05-24,1,45.44
1171,23,707,5,2023-03-08,1,31.45
1172,39,460,2,2024-03-22,5,454.85
1173,22,572,3,2023-08-16,1,64.55
1174,5,860,4,2023-03-20,1,112.11
1175,37,954,3,2024-01-08,1,18.02
1176,76,673,3,2024-08-09,1,80.22
1177,90,598,5,2024-07-07,2,144.82
1178,52,654,5,2024-04-03,1,106.68
1179,87,756,4,2023-11-09,2,157.88
1180,30,588,2,2023-02-04,1,15.29
1181,69,92,2,2023-05-08,4,206.16
1182,55,548,5,2024-04-15,1,97.29
1183,6,605,4,2023-02-13,1,44.8
1184,43,183,5,2023-03-22,3,49.35
1185,66,573,4,2024-06-28,1,47.46
1186,99,993,5,2023-09-08,3,383.1
1187,72,116,5,2024-01-02,1,77.61
1188,94,253,1,2023-10-25,1,86.5
1189,51,857,3,2023-05-13,1,19.62
1190,45,385,1,2023-12-28,1,50.07
1191,85,717,2,2024-11-05,1,70.1
1192,86,637,5,2024-05-21,1,39.91
1193,30,580,4,2023-05-14,1,15.29
1194,68,760,1,2024-08-09,1,53.8
1195,75,690,5,2023-11-10,1,63.03
1196,93,617,2,2023-01-19,2,201.82
1197,93,889,5,2024-05-08,4,403.64
1198,68,418,3,2024-08-09,4,215.2
1199,81,266,2,2023-07-21,2,68.52
1200,88,243,1,2024-10-15,1,59.23
1201,64,83,3,2024-06-18,2,113.9
1202,41,793,4,2024-04-20,1,7.74
1203,59,916,3,2024-08-02,1,55.21
1204,52,336,1,2024-09-15,1,106.68
1205,74,823,3,2024-10-13,1,46.78
1206,33,217,4,2023-04-26,2,136.86
1207,82,397,4,2023-03-29,1,55.78
1208,1,443,5,2023-04-19,1,18.87
1209,50,642,3,2023-09-16,1,47.99
1210,72,905,3,2024-07-23,5,388.05
1211,37,403,3,2024-05-30,1,18.02
1212,64,996,3,2023-08-29,1,56.95
1213,51,896,4,2024-04-24,1,19.62
1214,21,737,3,2024-10-07,2,175.84
1215,43,3,5,2023-05-05,1,16.45
1216,83,943,3,2023-08-28,1,53.01
1217,39,379,1,2024-05-12,1,90.97
1218,33,918,2,2024-05-11,1,68.43
1219,40,710,2,2023-03-29,1,39.15
1220,8,59,2,2024-07-08,1,43.0
1221,85,732,3,2024-11-04,3,210.3
1222,35,658,1,2023-08-03,1,50.16
1223,54,252,1,2023-09-02,1,22.78
1224,7,278,4,2023-04-17,3,220.41
1225,16,922,4,2023-03-16,1,55.58
1226,12,254,5,2024-05-17,1,76.46
1227,86,260,3,2024-08-20,1,39.91
1228,28,780,5,2024-06-10,1,64.81
1229,28,243,1,2024-06-03,5,324.05
1230,62,998,5,2024-10-27,1,121.82
1231,62,192,1,2024-12-19,2,243.64
1232,31,675,3,2023-05-29,1,53.45
1233,98,997,4,2024-10-15,1,31.45
1234,93,255,5,2023-02-12,1,100.91
1235,32,447,5,2023-08-22,1,69.75
1236,39,977,3,2023-11-06,1,90.97
1237,73,631,3,2024-02-22,2,71.22
1238,40,697,5,2023-08-04,1,39.15
1239,9,242,2,2023-01-28,4,394.6
1240,96,751,2,2023-09-03,1,95.83
1241,96,552,5,2023-08-28,2,191.66
1242,21,381,5,2024-01-10,2,175.84
1243,73,921,4,2023-07-13,2,71.22
1244,15,688,2,2023-11-28,2,78.96
1245,85,255,5,2023-08-12,2,140.2
1246,42,192,1,2024-09-06,1,67.93
1247,29,809,1,2023-05-23,1,66.49
1248,42,936,4,2024-11-23,1,67.93
1249,31,259,1,2024-09-04,3,160.35
1250,100,384,5,2023-12-29,1,116.51
1251,58,840,2,2024-12-19,2,204.2
1252,10,450,2,2024-08-31,1,98.55
1253,7,293,5,2023-12-28,1,73.47
1254,16,932,3,2024-07-09,1,55.58
1255,70,821,4,2023-10-28,1,106.18
1256,47,551,5,2023-02-11,1,70.27
1257,8,460,2,2024-08-07,1,43.0
1258,10,663,4,2023-12-10,1,98.55
1259,70,997,4,2024-08-05,1,106.18
1260,14,523,4,2024-09-25,1,92.29
1261,85,406,1,2024-10-18,1,70.1
1262,52,704,4,2024-09-02,2,213.36
1263,18,23,4,2023-03-19,1,53.89
1264,76,549,2,2024-03-31,1,80.22
1265,91,407,2,2023-01-25,1,81.85
1266,39,181,3,2024-07-19,1,90.97
1267,56,249,2,2023-09-09,1,85.52
1268,50,199,4,2023-09-25,1,47.99
1269,43,676,1,2023-08-08,1,16.45
1270,8,931,5,2024-06-17,1,43.0
1271,85,349,2,2023-01-16,1,70.1
1272,96,258,2,2024-04-10,2,191.66
1273,78,527,4,2023-11-06,2,196.28
1274,54,432,3,2023-02-26,1,22.78
1275,1,218,2,2024-01-23,1,18.87
1276,14,374,4,2024-09-05,1,92.29
1277,58,119,3,2023-01-26,1,102.1
1278,26,267,2,2023-09-28,5,299.45
1279,99,212,2,2023-11-10,1,127.7
1280,95,63,5,2024-11-06,1,53.06
1281,41,149,3,2024-05-27,1,7.74
1282,34,975,2,2024-05-14,1,109.05
1283,55,318,2,2024-05-02,1,97.29
1284,99,934,1,2024-06-14,1,127.7
1285,71,164,1,2023-03-18,1,73.15
1286,58,674,4,2024-02-02,1,102.1
1287,11,385,1,2024-04-28,1,73.71
1288,90,413,5,2023-08-23,1,72.41
1289,33,435,2,2024-04-14,1,68.43
1290,51,978,5,2024-08-22,1,19.62
1291,86,207,2,2023-02-01,1,39.91
1292,92,577,4,2023-01-01,1,61.57
1293,28,30,5,2023-12-16,1,64.81
1294,84,293,5,2023-07-05,1,95.87
1295,95,262,2,2024-06-07,2,106.12
1296,88,720,1,2024-07-26,1,59.23
1297,67,769,2,2024-07-19,1,74.97
1298,8,195,2,2023-12-14,1,43.0
1299,85,893,1,2023-09-28,1,70.1
1300,4,702,5,2023-07-26,1,30.89
1301,39,513,1,2023-05-16,1,90.97
1302,57,37,1,2024-01-19,3,209.31
1303,6,492,4,2023-07-12,1,44.8
1304,39,158,3,2023-01-09,1,90.97
1305,80,106,4,2023-02-08,1,19.16
1306,58,745,5,2023-11-19,2,204.2
1307,61,245,5,2024-04-20,1,38.58
1308,35,585,4,2024-02-02,2,100.32
1309,34,116,5,2024-10-02,1,109.05
1310,27,450,2,2024-03-19,2,57.18
1311,84,759,3,2024-02-15,1,95.87
1312,49,593,1,2023-12-16,2,211.42
1313,33,916,3,2024-06-05,1,68.43
